img_path,x,y,class,depth
training/204421859195625800_1080_000_1100_000-0-0.png,1672,776,0,11.0
training/204421859195625800_1080_000_1100_000-0-0.png,1688,936,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1688,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1680,888,0,9.7
training/204421859195625800_1080_000_1100_000-0-0.png,1680,872,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1680,848,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1672,816,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1672,800,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1664,776,0,10.9
training/204421859195625800_1080_000_1100_000-0-0.png,1688,936,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1688,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1688,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1672,848,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1672,832,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1664,816,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1672,800,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1672,792,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1656,776,0,10.9
training/204421859195625800_1080_000_1100_000-0-0.png,1680,936,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1680,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1680,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1672,872,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1664,848,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1664,832,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1656,800,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1664,792,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1672,936,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1672,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1672,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1672,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1664,848,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1664,832,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1656,816,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1656,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1656,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1664,952,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1672,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1664,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1664,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1656,840,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1656,832,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1656,816,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1656,800,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1648,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1664,1048,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1664,1032,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1672,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1664,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1648,832,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1648,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1648,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1640,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1664,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1664,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1656,888,0,9.7
training/204421859195625800_1080_000_1100_000-0-0.png,1648,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1648,816,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1640,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1648,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1640,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1656,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1656,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1640,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1640,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1576,712,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1576,696,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1576,688,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1656,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1648,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1656,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1648,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1632,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1632,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1568,688,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1576,680,0,25.4
training/204421859195625800_1080_000_1100_000-0-0.png,1576,672,0,25.4
training/204421859195625800_1080_000_1100_000-0-0.png,1648,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1648,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1648,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1640,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1624,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1568,672,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1568,664,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1568,656,0,25.4
training/204421859195625800_1080_000_1100_000-0-0.png,1568,648,0,25.4
training/204421859195625800_1080_000_1100_000-0-0.png,1640,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1640,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1640,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1632,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1632,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1624,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1624,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1640,1048,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1640,992,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1640,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1632,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1632,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1624,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1616,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1560,648,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1568,648,0,25.5
training/204421859195625800_1080_000_1100_000-0-0.png,1544,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1640,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1632,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1624,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1616,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1616,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1608,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1560,664,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1560,656,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1560,648,0,25.4
training/204421859195625800_1080_000_1100_000-0-0.png,1560,640,0,25.5
training/204421859195625800_1080_000_1100_000-0-0.png,1544,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1544,568,0,41.0
training/204421859195625800_1080_000_1100_000-0-0.png,1632,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1632,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1624,888,0,9.7
training/204421859195625800_1080_000_1100_000-0-0.png,1616,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1608,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1552,640,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1624,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1624,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1624,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1616,872,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1608,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1608,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1608,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1536,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1536,568,0,41.0
training/204421859195625800_1080_000_1100_000-0-0.png,1624,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1616,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1616,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1600,792,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1600,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1544,656,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,648,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1544,648,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,640,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1528,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1528,568,0,41.0
training/204421859195625800_1080_000_1100_000-0-0.png,1608,968,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1608,952,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1616,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1616,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1600,872,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1600,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1592,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1544,648,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1544,648,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,640,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1528,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1528,568,0,41.0
training/204421859195625800_1080_000_1100_000-0-0.png,1608,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1608,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1608,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1592,816,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1592,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1536,632,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1608,1048,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1608,968,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1600,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1592,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1592,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1592,792,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1584,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1528,664,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1536,648,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,640,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,576,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1520,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1608,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1600,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1600,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1584,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1528,656,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1536,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1512,576,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1512,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1600,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1600,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,840,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1584,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1584,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1576,776,0,10.8
training/204421859195625800_1080_000_1100_000-0-0.png,1528,664,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1528,656,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1520,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1528,648,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1528,640,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1528,632,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1512,576,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1512,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1592,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1592,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1592,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1576,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1584,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1576,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1576,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1576,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1520,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1520,648,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,640,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,632,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,968,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,952,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1576,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1576,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1576,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1576,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1568,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1512,656,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1520,648,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,640,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,632,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1504,576,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1584,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1584,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1568,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1568,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1560,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1496,576,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1504,568,0,40.9
training/204421859195625800_1080_000_1100_000-0-0.png,1576,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1576,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1576,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1568,840,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1560,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1560,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1568,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1504,664,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1512,656,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1512,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1512,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1512,640,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1512,632,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1576,1040,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1576,1024,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,984,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1568,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1560,840,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1560,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1560,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1560,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1504,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1504,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1504,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1504,632,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1504,624,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,952,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1560,872,0,9.8
training/204421859195625800_1080_000_1100_000-0-0.png,1560,840,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1560,824,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1560,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,800,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1552,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1496,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1504,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1504,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1496,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1496,632,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1496,624,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1568,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1560,888,0,9.6
training/204421859195625800_1080_000_1100_000-0-0.png,1552,872,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1552,840,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1552,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1552,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1544,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1560,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1560,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1560,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1552,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1544,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1544,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1544,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1496,696,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1488,688,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1496,680,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1496,672,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1496,664,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1496,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1496,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1496,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1496,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1488,632,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1496,624,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1544,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1488,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1488,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1488,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1488,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1488,624,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1552,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,920,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1552,904,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1536,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1536,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1536,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1528,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1480,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1480,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1488,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1488,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1488,632,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1480,624,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1544,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1544,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1536,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1528,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,800,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1536,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1472,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1480,648,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1480,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1480,632,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1480,624,0,25.3
training/204421859195625800_1080_000_1100_000-0-0.png,1544,1040,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1544,1024,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1544,1008,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,984,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1536,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1528,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1536,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1528,800,0,10.4
training/204421859195625800_1080_000_1100_000-0-0.png,1528,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1536,1040,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1536,1024,0,9.1
training/204421859195625800_1080_000_1100_000-0-0.png,1536,1008,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,968,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,952,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1528,840,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1528,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1528,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1520,776,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1472,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1472,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1472,640,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1472,632,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1472,624,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1528,952,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,936,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1536,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1528,904,0,9.4
training/204421859195625800_1080_000_1100_000-0-0.png,1520,840,0,9.9
training/204421859195625800_1080_000_1100_000-0-0.png,1520,824,0,10.1
training/204421859195625800_1080_000_1100_000-0-0.png,1520,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1520,800,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1520,784,0,10.5
training/204421859195625800_1080_000_1100_000-0-0.png,1512,776,0,10.7
training/204421859195625800_1080_000_1100_000-0-0.png,1464,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1472,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1472,648,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1472,640,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1472,632,0,25.1
training/204421859195625800_1080_000_1100_000-0-0.png,1464,624,0,25.2
training/204421859195625800_1080_000_1100_000-0-0.png,1528,952,0,9.2
training/204421859195625800_1080_000_1100_000-0-0.png,1528,920,0,9.3
training/204421859195625800_1080_000_1100_000-0-0.png,1520,888,0,9.6
training/204421859195625800_1080_000_1100_000-0-0.png,1520,824,0,10.0
training/204421859195625800_1080_000_1100_000-0-0.png,1512,816,0,10.2
training/204421859195625800_1080_000_1100_000-0-0.png,1512,800,0,10.3
training/204421859195625800_1080_000_1100_000-0-0.png,1512,776,0,10.6
training/204421859195625800_1080_000_1100_000-0-0.png,1464,656,0,25.0
training/204421859195625800_1080_000_1100_000-0-0.png,1464,648,0,25.0
